level_pct,vibration_rms,weight_kg,flow_rate,inlet_flow,outlet_flow,blocked
25.886714827365488,1.9668164834186983,3.0620443244610076,10.376157061987495,1,1,0
53.18463783529956,1.3005849694500748,7.7071681602064785,26.999779221631666,1,1,0
79.83258502955948,2.681161488388616,11.234329399659028,11.746021534651632,1,0,1
93.87879166625193,0.3304296185654641,9.17666982029673,25.633141020428823,1,1,1
68.51273941243898,2.016109050895889,2.453915578187245,22.812211605686997,1,1,1
80.12529317052868,3.011299105783123,5.5707168955118505,10.439379579118622,0,1,1
40.260751749757134,3.2846829954400056,9.713508229324454,20.160256287135592,1,1,0
72.56451184229789,1.296625555963382,1.646638252160935,18.00311584783035,1,1,1
39.618025993624926,0.2098773170632529,9.488265170834733,20.391147422385654,1,0,0
88.68618446508434,1.858356198597664,1.2371933297848963,16.187031498983416,1,1,1
74.6152729541803,2.38231306385753,9.819099525639684,25.185558364412014,1,1,0
39.146665275042984,2.3689122804012936,5.914407906886133,25.664687626378317,1,1,0
75.579792719382,0.841569867145987,9.043871621847806,19.147471652387303,1,1,1
10.986043731842004,1.3537534580770936,11.26226101739889,19.86203599055845,1,1,0
88.25687390536048,2.1470144266688194,4.664609952020283,10.40303663036248,1,1,1
67.38133960189907,0.903531948375641,5.963862130206121,8.518647339136782,1,1,0
34.447936687027195,1.801395339455672,5.1363586540890065,15.446534291677494,1,1,0
63.22524355250369,0.2524519295640342,1.8976235594234623,21.454493733623508,1,1,1
75.58484199953229,2.2142742290062314,6.32079898103385,15.04851266188507,1,0,1
61.548353954077925,1.7358516119891758,5.952083728835684,21.32988900020336,1,1,0
84.79435405381166,3.790031389255285,5.876130948749659,10.818621323854831,1,1,1
42.38213073446914,3.6514154885920944,8.756323273449848,18.361191233991658,1,1,0
33.800960078292015,0.2156266867933841,10.858531270071568,20.930800410895376,0,1,0
38.38583550825537,1.3757193544491224,10.315111861075245,27.42757361677271,1,1,0
30.3563260915959,0.642654345667004,10.486941092316526,12.435884782273318,1,1,0
48.116425500846645,1.497196264965652,10.240716250144525,9.33762468399744,1,1,0
73.16607962832198,1.4308495446616531,6.211900084815347,8.902893136215983,0,1,1
83.71089486539809,0.3059902863940896,3.283330121826952,8.05730240905255,1,0,1
61.947609596156845,1.1135423561435787,3.1247081510547,22.519517633091695,1,1,1
75.71784643193944,1.3435141809026,8.942649303922066,13.38985058674687,1,1,1
92.30639361995856,3.7594394649885134,11.390994018771831,15.674469412467829,0,0,1
64.37360160780709,2.838261924419498,8.043100190305003,26.277138281312716,1,1,1
12.616936370034075,2.238203188347396,8.203131197887501,12.99743950994917,0,1,0
61.30324400299301,0.7793169675788174,5.4223896827826765,23.753121549107703,1,1,1
6.784037941273939,3.6467033627299426,4.068754475365712,12.07071114283947,1,1,0
65.9900668495912,0.25971165218330033,9.937731584804629,8.443323882358237,1,1,1
94.85717434377418,3.9374508240958916,2.023495718706288,10.983575428774497,1,1,1
48.97324406856438,3.7347486701841444,11.480617217114897,10.470756895891157,1,1,1
88.97166323366628,0.6805320958821992,7.089972548893865,15.781013904257225,1,1,1
6.762422743949159,0.33915715155937126,11.277647835035909,26.182729590148995,1,1,0
91.86267299779222,2.4204830300398226,6.308049354603185,25.800828192203394,1,0,1
20.15430837254874,2.726763769791252,1.6203628503976133,26.32658755501322,1,1,0
80.55705185535322,2.1317439092530304,4.682311884654253,10.639893984068351,1,1,1
31.84616847516722,3.1245165186186057,4.818940636323194,24.58311983727597,1,1,1
40.392612191955344,3.4689582858714783,7.916482195909043,22.108018348144412,0,1,0
16.930995894267653,0.42182992217837684,3.0979063133562517,22.772283800128225,1,1,0
8.3689172452588,2.574615785088823,1.901635729447219,14.48918785487629,1,1,0
72.6974140430776,0.7215555313657596,8.761277096126912,13.421429723010176,1,1,1
72.1496896059569,3.9734253799985506,11.137332199961161,10.89373218632732,1,1,1
16.115458794061205,3.4611089187981716,10.459294124288158,15.4105427448438,0,0,0
61.031266001255155,2.706850048320247,5.563640603851037,16.520014219055998,1,1,0
28.18081119558727,1.7187131202140284,1.0208999346834182,11.014133025911592,0,1,0
85.70305302324797,2.974616343388524,4.482212334329464,18.859098700736787,1,0,1
17.07690877050809,0.22913385591767438,10.263676683997554,24.374997363757874,1,1,0
57.89461297669161,2.7893017347641265,6.417843925102499,22.1628831642564,1,1,1
85.0811305532813,0.6895191822034061,6.625556335013415,13.272716019536839,1,1,1
53.457304453822786,1.8077585150062168,5.631883720923459,17.873543945187482,1,1,0
65.37726844103304,1.8060359135221737,3.58533386225805,11.914522478593936,1,1,1
77.93390346920555,3.2399811651774133,10.124025424648007,10.121657606227494,1,1,1
68.62619223707924,1.2593105407838652,5.776302111656768,9.946110330295435,0,1,0
79.24184446135071,1.5638162009531185,5.886172176529879,26.003059037650505,1,1,0
25.14622214107774,1.4159619060469024,1.5970920026717152,21.7737495814303,1,1,0
86.9208641074367,2.3165994290159118,3.346000133986088,12.391970493248458,1,1,1
50.33813252871022,0.49561683194360634,3.587840740170249,25.920204494099842,1,1,0
87.39990953802932,2.788092366601209,1.8582380459632897,16.604492328181287,1,1,1
67.87884857826532,1.008644705499839,6.99765485785103,24.88016596822987,1,1,0
71.06715290579531,2.628535866601579,4.902107455349913,13.032240027646306,1,1,0
90.5878140539722,3.3794997386106966,3.045157923267804,20.008317446734956,1,1,1
14.51948565675826,3.5093259127865855,9.880083727286957,21.174756961768367,1,1,0
83.34099593724716,0.8239682062985325,5.233597153514321,25.366352256576395,1,1,1
31.312685414320445,3.0788259187194216,4.274232835896182,22.78418615691217,1,1,0
78.915163859214,2.3109502084133022,9.768503403358926,22.21066915176629,1,1,1
25.15486960062382,0.3483542556222526,7.023349614411841,9.170743760638913,1,1,1
47.17475596702812,0.7353912748719635,10.955011426439837,20.698718518450413,1,1,0
17.530231356215886,0.6573296046563673,11.124500548696956,10.162927222024429,1,1,1
77.48093567825106,1.2712911568755645,1.2914572627663428,13.955184426533055,1,1,1
31.335920731525604,1.4856720551611244,4.753807748952771,15.413548019642818,1,1,0
47.591965375311666,2.1349038848570565,7.106301328144597,14.188788144588633,1,1,1
76.5903408643882,2.367150792917862,1.9122299173273427,21.75228775955463,0,1,1
38.42237455495888,1.49225715561259,11.364342954907809,19.219158112669174,1,1,0
84.68553840001873,3.758552956231358,4.046122225962498,19.73293594357071,1,1,1
50.948490489441596,3.068469026378911,8.439679173817034,9.884637698629785,0,0,1
89.89596740536804,3.914346812895209,11.518101157726845,23.723950917752276,1,1,1
74.43123599461816,2.710850488845586,6.884478346130578,19.997051079814383,1,1,1
94.425467402939,2.157482663539559,8.960246150971724,18.257053594624693,1,1,1
69.13558052089076,2.442851459262986,7.184515398360897,10.770591910516062,1,1,1
33.1436230813687,0.4828497701340522,4.7288349344563185,19.496718010656828,1,1,0
52.71047650789495,2.1717499240531817,3.2912261113191152,14.155400045600466,1,1,1
89.6373720097384,0.9076865387802371,2.890785869010375,25.35864156216854,1,0,0
88.21004415653825,4.120942866452996,8.840133843465845,17.25860394645996,1,1,1
27.55491629050903,3.699293714038247,3.6008176290639167,12.614814989265293,1,1,0
28.03937127905631,1.211571708532145,11.264818861256016,22.109275392520992,1,1,0
27.740311302434183,2.5107014852080587,7.12534542860717,17.15205374019158,1,1,0
61.29484913524691,3.036433764921749,6.055240918499794,23.539705036659853,1,1,1
22.500815919308383,3.085282329890703,1.1847441827081222,8.42832455896329,1,0,1
68.47387377076629,2.5898858965500957,11.070981025475064,23.332289163074595,1,1,1
33.77620005635331,2.190412014108562,7.9181800745149875,16.202211364017224,0,1,0
80.4039494776504,3.8535028235615356,11.088381490047176,26.140313764855524,1,1,1
27.167851005423078,1.6671253094786278,6.665220833326893,18.08277815128099,1,1,0
88.3852756179836,0.27398269352851373,4.211058063272327,15.73203851440888,1,1,1
34.82615920211608,3.409788206800223,5.349098421884939,26.34304544002841,1,0,0
8.135736890303601,3.51029441676765,1.2095530764053826,27.77187373382751,1,1,0
19.566198615636466,0.3120915792820765,9.082321484315967,13.324173115206762,1,1,0
78.45386852058222,1.7443078918568606,11.173702754714954,8.45872289539709,1,1,1
20.326193843502566,2.563435481154554,10.526222470214686,19.66257678647072,1,1,0
27.568629394083636,1.063361311743663,4.563249013748713,18.911421928731436,1,1,0
94.58324141476642,3.478193431069646,2.6824853534662942,9.212891789856421,1,1,1
42.52502763579806,0.7854373730341255,8.76813195510064,21.26637475770886,1,0,0
62.84713210950296,2.408144546569873,11.442495446862806,17.169652652247628,1,1,0
54.02812750750001,3.764131579167816,9.748223968564949,27.593763011845414,1,1,0
47.18210961488069,3.5305119460239536,7.273727933287755,26.56289416613425,1,1,1
85.76625887357366,0.7042612212163226,11.425174436761194,16.530975328226408,1,1,1
8.283734032827915,1.2169361555074405,1.7347626096018152,24.123283023560493,1,1,0
39.282082579428064,0.4827088234864941,3.124419607470699,19.123087322585548,1,1,0
45.619513361928135,1.5933970160253297,10.66403818302915,10.77235582451,1,1,1
66.62814749108989,4.099801746397829,10.597890029432335,23.498919217144568,1,1,1
70.55843864237448,0.2911519834715553,4.557089716498352,22.12488502475076,1,1,1
5.293452794237505,1.563416589036965,8.170298299361496,26.688520295140467,1,1,0
13.808322897000977,1.783389174329568,6.023205668038301,17.72028106340005,1,1,0
26.48690527500355,2.043761175903613,6.315432020413884,8.634015993124953,1,1,1
35.059262588734896,1.3627088104394545,8.801266826167485,20.87095995864025,1,1,0
74.09579215338178,2.76459096555896,2.2382626768525657,25.972000621722323,1,1,1
71.81759054378345,0.7544866938266137,1.993566095643701,23.850913497676828,1,1,1
88.45894848555012,3.1245902717868437,8.788028689589185,16.325792633473686,1,1,1
41.158911199035614,2.040510761586481,7.253482801230942,24.87098326719346,1,1,0
42.729819408920825,2.8113603636444964,1.4870821863085648,27.46831069613467,1,1,0
17.74462459893231,3.099429684778365,11.529640654079193,16.468597756404463,1,1,0
85.54885709102415,1.6713226725544017,10.89279572999815,27.919353567867304,1,1,1
85.86085480218516,1.517466327047462,1.4532712338266027,21.950603839070943,1,1,1
91.0273969564076,3.3629970465819534,1.5631564522338641,22.906165488419035,1,1,1
71.0338424689498,1.8597785375597746,8.646912580895568,12.554346138559309,1,1,1
84.3881120187187,2.244067534860932,1.549155646389915,25.039752847102456,0,1,1
56.019810573407405,2.6498523781094327,4.900736436872145,20.003290260706326,1,0,1
80.54204673705858,1.0591246413840107,1.7546353477123309,10.427586806471226,1,1,1
34.35094081576922,3.5512336703253022,8.827503723168896,10.886725777044708,1,1,1
73.15224275649031,0.5249159241377248,6.307047717951308,19.061825785605752,1,1,0
73.28216974822472,4.009123852569031,4.7321411333320675,15.849344156185987,0,1,1
60.64100731981521,2.801404633123112,5.557976836233794,26.826832473236628,0,1,1
80.54245384176899,1.050531250312613,10.160241885760872,14.671164441401292,1,1,1
65.85621103801171,3.343706357846026,5.307843663826972,21.569759439968696,1,0,1
27.423736747720447,3.474254809446878,3.5358981564718657,22.28801977895164,1,1,0
9.641306301687822,1.985703294915797,10.176946851397474,17.674610075700834,1,0,0
34.32533456319827,2.784636472250363,2.625981126022202,26.025337295596383,1,1,0
22.577916337234463,0.36689330666015857,7.541963334688243,16.968248441080767,1,1,1
86.46375052788393,2.1226484225689264,10.249694328497766,20.83173454306029,1,1,0
52.98203221669612,4.07730828619938,5.850411182190225,18.930277379622915,1,1,1
70.67532670924889,0.2834024975365777,7.892412006439269,8.674073339873809,1,1,0
88.25759637852771,1.7615463877304032,4.100900481528425,14.979130500356316,1,1,1
76.15648580380544,3.2253791412785553,7.149609620249195,20.689496567720386,1,1,1
82.97060695948622,1.296583554283288,3.255343100856654,25.841320694675318,0,1,0
55.45842185420985,0.31241518444048905,6.950448049718538,19.456920297639478,1,1,0
73.30206649399875,1.8799935648764674,2.835058574177589,11.8634205413167,1,1,1
91.02942653158497,3.88784408801674,5.396698634908321,12.582603761078005,1,1,1
44.568455853623384,3.486877999557113,8.410774091414929,25.192294527571043,1,1,1
68.09285777699,4.0280791711340225,3.9546071746327334,8.569215965093354,0,0,1
90.76599493318939,0.45893812061037026,7.917324844254172,18.369264785585663,1,1,1
26.72377894479601,1.1377375459647714,8.737300278254036,26.017632667749464,1,1,0
11.48542048748452,3.9244240127180547,3.0519492811040747,20.675795958300057,1,1,0
48.26815090190864,4.038318361591688,6.592859892118107,20.548688973796555,1,1,1
85.13995894550585,2.0587672805327113,9.961804895105773,11.227557720812161,1,1,1
52.01472897511754,0.2282734980092796,7.213183249771596,10.664230402438282,1,1,0
23.56311896674939,2.4964226830872147,6.181625460449998,25.794858710211162,1,1,0
93.6512909790631,3.7341324506768943,1.1641933216625362,20.17276761235002,1,1,1
47.42122408417639,1.6730975752759127,4.331346531470668,9.199593276165693,0,1,1
44.35964821418846,3.8730431558381464,9.385112613124443,11.771112629991018,1,1,1
11.594610225612923,0.24420640818661515,11.503433878168797,23.873270544888086,1,0,0
43.73234976220546,3.251203375811904,2.1350715322617377,19.436144086546104,0,1,0
93.0971217379439,0.5116600951916215,2.8204563371248077,9.19566844879979,1,1,1
44.033718209294385,3.80446158402967,4.518590453080148,11.869996976890985,1,0,1
74.99006178217824,2.099023241314603,3.1755351742863285,8.178951892411758,0,1,1
88.54017663704751,3.1827126023555166,4.191660357050441,22.049945850722544,1,1,1
5.216082080951752,0.33856439602050187,2.197630659146139,9.20622664633963,1,1,0
67.29153344100791,2.9037309426409945,3.7924730355679657,22.931808225249874,1,1,1
17.83206119954926,0.6138072814833186,7.012312574318915,15.723065747017696,1,1,0
50.778821692373285,1.9869460797706842,5.5876442729362,27.897027294885483,1,1,0
81.8035489077214,2.2874666168451263,3.9524257526049245,26.365008250279452,0,0,0
37.22372216383969,3.3830089971828787,3.748267539343671,12.79196816586037,1,1,1
69.78061969600412,1.8605756652621788,8.109342715430163,13.884541157057594,0,1,0
30.73006669435016,0.6191801508266044,5.700747706629108,10.998875710536275,1,1,1
58.718966388120954,2.818990506199188,3.031899139301874,10.268510782483958,1,1,1
70.90227800976109,0.31439342771441253,8.769642965008954,10.515270182862988,1,1,1
53.62301580429225,0.6282449204767648,7.5812565079588445,14.965707101680431,1,1,0
34.19668798090138,2.210313844438742,6.695208640228461,14.940022842160566,1,1,1
71.57578831651259,2.1498820382176036,1.746052806891955,15.055427543441903,1,1,1
17.416267852661917,0.4875587479951376,11.960339545718975,9.400452386651438,0,1,0
34.701455826131664,0.5882458875169119,7.506789027075302,22.133497773627536,1,1,1
75.78399444873158,3.2855208708316406,4.237384626901206,8.182009973190425,1,1,1
50.09249807928029,2.829904666419434,10.54006490310522,14.091678060998493,1,1,0
13.45839516843241,1.6075122082766289,5.243065612586012,19.996150361031923,1,0,0
66.02758653231334,3.597339233206495,5.91940028242157,10.50300812772659,1,1,1
87.38367523010118,0.8768124926525427,7.869402465743841,21.63862405136547,1,1,1
20.444961405104856,3.375458761550088,10.614195391647115,19.437709932076622,1,1,0
87.67822324344202,0.6165202718105769,9.18547134215758,9.38283735337505,1,1,0
5.399726392025776,3.749991492659183,11.770695424591521,10.195422241272471,1,1,0
90.89483199208527,2.434893657336686,10.486358445699091,21.018632396121713,1,1,1
59.82985238136211,1.6456678116611012,6.445738212728248,23.921708632756964,1,1,0
28.22989751157741,1.0006116742099345,9.037567174511587,11.958074651283752,1,0,0
19.805033878236575,0.5902121807006926,11.537633963962767,26.229860142291184,1,1,0
44.336307409743895,1.6805947482087962,3.572103296484821,22.377628738078197,1,0,1
43.88469587677959,3.0813816998919785,7.3976490602439,26.81096138295699,1,1,0
50.564161629570044,2.714661146103888,5.656697924511905,27.023048471214956,1,1,1
51.54829018615821,2.072032714980473,6.919290101812269,15.685084775195035,1,1,1
12.810013314376548,1.0218155686463948,11.206390175801957,22.432844120741496,1,1,0
27.351818727796793,3.794075788084665,7.369553451586049,17.490742718531564,1,1,0
18.058369253841676,1.1848360163245328,6.255083826325262,8.378510325489538,1,1,1
78.78502353563346,1.2089734497350968,1.8554435923775894,10.483114022378455,0,1,1
18.580832588892257,3.069505482180322,3.2008557257289407,13.595433748028567,1,1,0
64.99893018461128,2.5150445262153163,7.812179546655317,24.391945373572185,1,1,1
12.955124032131241,1.677745344773464,4.905697875117506,12.022429350043787,1,1,0
63.776909095299644,1.4351327901366993,10.759190741416026,16.985364190441018,1,1,0
44.12830206532497,3.966599294648108,6.534157978746733,13.715664775839963,1,1,1
50.26358387836026,2.154218200963422,10.93738772860593,27.64249914320647,1,1,1
72.3361536374975,0.5495569455992582,7.5745439997817465,23.840326450848984,1,1,0
32.905787919821435,1.432904373547814,3.565410471444895,11.688697132903709,0,1,1
67.61645917899278,4.023848286244808,5.57839594668977,8.252405033120695,1,0,1
87.25410604523248,0.6029848212351825,4.147179147590162,23.52030734603909,1,0,1
